date,month,blood_type,available_units,previous_day_stock,donated_units,requested_units,donor_count,hospital_requests,emergency_cases,is_holiday,special_event,shortage
2024-06-10,6,O+,47,52,23,28,21,1,1,0,0,0
2024-06-10,6,O-,98,96,43,41,40,2,10,0,0,0
2024-06-11,6,A+,11,32,39,60,37,4,15,0,0,1
2024-06-11,6,A-,71,69,31,29,29,1,14,0,0,0
2024-06-11,6,B+,0,28,15,61,14,9,8,0,0,1
2024-06-11,6,B-,14,72,28,86,27,9,18,0,0,1
2024-06-11,6,AB+,0,40,28,81,28,1,9,0,0,1
2024-06-11,6,AB-,44,49,41,46,41,3,17,0,0,1
2024-06-11,6,O+,66,83,49,66,46,5,2,0,0,0
2024-06-11,6,O-,23,20,34,31,33,5,19,0,0,1
2024-06-12,6,A+,23,70,28,75,26,1,3,0,0,1
2024-06-12,6,A-,0,52,21,73,21,1,8,0,0,1
2024-06-12,6,B+,46,41,34,29,32,5,5,0,0,0
2024-06-12,6,B-,62,95,45,78,43,7,1,0,0,1
2024-06-12,6,AB+,14,21,44,51,40,8,17,0,0,1
2024-06-12,6,AB-,66,55,48,37,45,5,7,0,0,0
2024-06-12,6,O+,92,97,30,35,30,3,18,0,0,0
2024-06-12,6,O-,79,82,22,25,20,5,6,0,0,0
2024-06-13,6,A+,86,88,35,37,32,4,2,0,0,0
2024-06-13,6,A-,15,49,38,72,35,1,18,0,0,1
2024-06-13,6,B+,43,53,42,52,41,9,14,0,0,1
2024-06-13,6,B-,40,93,13,66,10,3,8,0,0,1
2024-06-13,6,AB+,11,79,28,96,28,2,19,0,0,1
2024-06-13,6,AB-,0,23,34,73,34,4,6,0,0,1
2024-06-13,6,O+,57,32,50,25,46,9,1,0,0,0
2024-06-13,6,O-,25,56,47,78,44,5,7,0,0,1
2024-06-14,6,A+,0,30,25,59,24,7,1,1,0,1
2024-06-14,6,A-,26,50,36,60,34,8,0,1,0,1
2024-06-14,6,B+,0,48,27,84,24,4,7,1,0,1
2024-06-14,6,B-,66,57,42,33,40,2,10,1,0,0
2024-06-14,6,AB+,66,92,25,51,24,3,15,1,0,0
2024-06-14,6,AB-,4,52,37,85,33,6,10,1,0,1
2024-06-14,6,O+,43,93,28,78,27,8,2,1,0,1
2024-06-14,6,O-,29,39,20,30,20,5,5,1,0,1
2024-06-15,6,A+,31,78,5,52,1,7,7,1,1,1
2024-06-15,6,A-,0,30,11,79,8,1,3,1,1,1
2024-06-15,6,B+,12,67,10,65,9,7,18,1,1,1
2024-06-15,6,B-,66,85,3,22,1,5,8,1,1,0
2024-06-15,6,AB+,4,83,2,81,2,3,13,1,1,1
2024-06-15,6,AB-,5,73,4,72,1,1,16,1,1,1
2024-06-15,6,O+,0,35,9,48,8,6,7,1,1,1
2024-06-15,6,O-,0,29,3,45,1,3,18,1,1,1
2024-06-16,6,A+,33,61,7,35,4,6,4,1,1,1
2024-06-16,6,A-,20,45,8,33,4,1,5,1,1,1
2024-06-16,6,B+,0,50,6,64,2,4,16,1,1,1
2024-06-16,6,B-,1,31,5,35,5,6,3,1,1,1
2024-06-16,6,AB+,0,26,3,82,2,5,11,1,1,1
2024-06-16,6,AB-,7,75,10,78,7,3,7,1,1,1
2024-06-16,6,O+,4,64,7,67,7,9,2,1,1,1
2024-06-16,6,O-,0,66,6,88,3,7,15,1,1,1
2024-06-17,6,A+,42,59,9,26,8,9,13,0,1,0
2024-06-17,6,A-,27,68,3,44,1,8,4,0,1,1
2024-06-17,6,B+,0,36,7,85,5,4,16,0,1,1
2024-06-17,6,B-,21,90,8,77,5,7,3,0,1,1
2024-06-17,6,AB+,34,72,9,47,7,6,19,0,1,1
2024-06-17,6,AB-,0,75,5,80,1,1,5,0,1,1
2024-06-17,6,O+,0,35,7,76,6,9,8,0,1,1
2024-06-17,6,O-,14,54,5,45,1,2,11,0,1,1
2024-06-18,6,A+,52,93,6,47,6,1,8,0,1,0
2024-06-18,6,A-,67,99,9,41,5,1,19,0,1,0
2024-06-18,6,B+,0,24,7,62,7,4,10,0,1,1
2024-06-18,6,B-,0,58,4,66,4,9,9,0,1,1
2024-06-18,6,AB+,0,36,9,70,6,9,9,0,1,1
2024-06-18,6,AB-,0,32,9,46,8,7,3,0,1,1
2024-06-18,6,O+,26,61,9,44,6,5,9,0,1,1
2024-06-18,6,O-,0,26,10,93,7,3,14,0,1,1
2024-06-19,6,A+,0,20,25,45,25,9,19,0,0,1
2024-06-19,6,A-,110,95,52,37,49,6,11,0,0,0
2024-06-19,6,B+,55,61,39,45,38,3,4,0,0,0
2024-06-19,6,B-,70,95,19,44,16,1,17,0,0,0
2024-06-19,6,AB+,0,23,34,82,33,9,19,0,0,1
2024-06-19,6,AB-,0,25,17,55,14,9,11,0,0,1
2024-06-19,6,O+,38,94,13,69,13,4,8,0,0,1
2024-06-19,6,O-,50,68,36,54,35,4,5,0,0,1
2024-06-20,6,A+,56,48,36,28,35,9,6,0,0,0
2024-06-20,6,A-,27,98,25,96,24,6,18,0,0,1
2024-06-20,6,B+,36,57,50,71,48,8,2,0,0,1
2024-06-20,6,B-,18,55,40,77,36,8,3,0,0,1
2024-06-20,6,AB+,87,78,44,35,44,8,3,0,0,0
2024-06-20,6,AB-,85,59,49,23,49,4,9,0,0,0
2024-06-20,6,O+,87,85,40,38,39,6,1,0,0,0
2024-06-20,6,O-,17,72,27,82,23,4,11,0,0,1
2024-06-21,6,A+,86,86,35,35,34,5,8,1,0,0
2024-06-21,6,A-,39,44,29,34,26,4,9,1,0,0
2024-06-21,6,B+,24,83,14,73,11,4,12,1,0,1
2024-06-21,6,B-,19,25,21,27,17,7,14,1,0,1
2024-06-21,6,AB+,107,91,36,20,32,1,8,1,0,0
2024-06-21,6,AB-,51,94,17,60,17,8,0,1,0,1
2024-06-21,6,O+,50,69,13,32,12,2,9,1,0,0
2024-06-21,6,O-,78,82,44,48,44,8,19,1,0,0
2024-06-22,6,A+,0,33,29,73,25,9,11,1,0,1
2024-06-22,6,A-,50,75,21,46,21,7,12,1,0,0
2024-06-22,6,B+,56,69,11,24,10,3,6,1,0,0
2024-06-22,6,B-,27,49,34,56,33,3,13,1,0,1
2024-06-22,6,AB+,35,67,28,60,26,1,0,1,0,1
2024-06-22,6,AB-,83,82,29,28,25,4,3,1,0,0
2024-06-22,6,O+,101,93,50,42,47,6,4,1,0,0
2024-06-22,6,O-,52,81,14,43,10,4,14,1,0,0
2024-06-23,6,A+,35,59,44,68,44,1,16,1,0,1
2024-06-23,6,A-,49,94,22,67,20,5,18,1,0,1
2024-06-23,6,B+,35,55,40,60,36,3,0,1,0,1
2024-06-23,6,B-,13,40,43,70,41,4,4,1,0,1
2024-06-23,6,AB+,0,27,41,73,39,4,15,1,0,1
2024-06-23,6,AB-,82,58,48,24,45,7,1,1,0,0
2024-06-23,6,O+,9,23,14,28,12,8,5,1,0,1
2024-06-23,6,O-,48,53,42,47,39,7,16,1,0,0
2024-06-24,6,A+,0,36,15,86,13,5,18,0,0,1
2024-06-24,6,A-,16,48,42,74,40,8,1,0,0,1
2024-06-24,6,B+,0,47,22,87,20,5,16,0,0,1
2024-06-24,6,B-,59,76,34,51,32,2,18,0,0,0
2024-06-24,6,AB+,4,27,47,70,47,6,17,0,0,1
2024-06-24,6,AB-,0,42,17,75,13,2,15,0,0,1
2024-06-24,6,O+,0,23,34,97,33,9,19,0,0,1
2024-06-24,6,O-,20,37,21,38,19,6,9,0,0,1
2024-06-25,6,A+,53,62,45,54,45,5,5,0,0,1
2024-06-25,6,A-,79,61,48,30,47,5,18,0,0,0
2024-06-25,6,B+,42,28,45,31,42,6,6,0,0,0
2024-06-25,6,B-,0,37,18,83,15,3,11,0,0,1
2024-06-25,6,AB+,86,73,37,24,37,3,4,0,0,0
2024-06-25,6,AB-,4,31,48,75,44,7,3,0,0,1
2024-06-25,6,O+,20,36,39,55,37,5,2,0,0,1
2024-06-25,6,O-,61,73,13,25,10,8,6,0,0,0
2024-06-26,6,A+,71,84,45,58,44,4,2,0,0,0
2024-06-26,6,A-,66,89,32,55,32,1,5,0,0,0
2024-06-26,6,B+,50,98,17,65,13,3,2,0,0,1
2024-06-26,6,B-,106,78,50,22,48,8,10,0,0,0
2024-06-26,6,AB+,51,70,27,46,27,1,8,0,0,0
2024-06-26,6,AB-,48,80,14,46,13,3,19,0,0,0
2024-06-26,6,O+,47,78,42,73,39,5,4,0,0,1
2024-06-26,6,O-,56,72,48,64,46,9,5,0,0,1
2024-06-27,6,A+,3,37,26,60,22,5,12,0,0,1
2024-06-27,6,A-,36,55,12,31,11,3,18,0,0,0
2024-06-27,6,B+,36,28,45,37,43,4,14,0,0,1
2024-06-27,6,B-,68,57,49,38,45,9,2,0,0,0
2024-06-27,6,AB+,0,20,15,74,11,1,9,0,0,1
2024-06-27,6,AB-,58,76,20,38,20,6,3,0,0,0
2024-06-27,6,O+,22,54,33,65,29,4,8,0,0,1
2024-06-27,6,O-,10,32,31,53,27,7,11,0,0,1
2024-06-28,6,A+,60,73,23,36,20,1,2,1,0,0
2024-06-28,6,A-,53,43,29,19,27,6,2,1,0,0
2024-06-28,6,B+,45,81,30,66,27,7,4,1,0,1
2024-06-28,6,B-,45,73,26,54,25,6,6,1,0,1
2024-06-28,6,AB+,36,94,21,79,21,2,12,1,0,1
2024-06-28,6,AB-,56,72,37,53,34,2,11,1,0,0
2024-06-28,6,O+,0,29,47,79,44,6,4,1,0,1
2024-06-28,6,O-,94,97,24,27,22,2,16,1,0,0
2024-06-29,6,A+,6,37,23,54,19,5,12,1,0,1
2024-06-29,6,A-,45,71,34,60,30,7,7,1,0,1
2024-06-29,6,B+,67,97,46,76,46,1,19,1,0,1
2024-06-29,6,B-,106,90,37,21,36,4,9,1,0,0
2024-06-29,6,AB+,107,84,48,25,44,6,2,1,0,0
2024-06-29,6,AB-,9,51,13,55,13,4,1,1,0,1
2024-06-29,6,O+,42,64,41,63,37,4,19,1,0,1
2024-06-29,6,O-,71,89,35,53,31,8,7,1,0,0
2024-06-30,6,A+,58,78,10,30,9,3,16,1,1,0
2024-06-30,6,A-,52,80,7,35,7,5,13,1,1,0
2024-06-30,6,B+,71,88,12,29,8,4,17,1,1,0
2024-06-30,6,B-,0,60,10,73,7,7,12,1,1,1
2024-06-30,6,AB+,2,23,11,32,7,5,3,1,1,1
2024-06-30,6,AB-,17,39,6,28,4,3,8,1,1,1
2024-06-30,6,O+,58,76,7,25,7,2,12,1,1,0
2024-06-30,6,O-,64,94,6,36,4,2,8,1,1,0
2024-07-01,7,A+,8,67,14,73,13,7,11,0,0,1
2024-07-01,7,A-,15,70,30,85,28,1,10,0,0,1
2024-07-01,7,B+,0,22,50,73,46,3,15,0,0,1
2024-07-01,7,B-,3,25,20,42,19,2,9,0,0,1
2024-07-01,7,AB+,38,29,50,41,48,9,17,0,0,1
2024-07-01,7,AB-,72,94,24,46,21,5,2,0,0,0
2024-07-01,7,O+,61,82,52,73,48,6,14,0,0,1
2024-07-01,7,O-,62,70,23,31,22,9,16,0,0,0
2024-07-02,7,A+,69,39,53,23,49,4,8,0,0,0
2024-07-02,7,A-,61,84,37,60,36,8,7,0,0,0
2024-07-02,7,B+,50,68,36,54,32,9,12,0,0,1
2024-07-02,7,B-,58,62,34,38,34,3,11,0,0,0
2024-07-02,7,AB+,6,28,32,54,30,8,19,0,0,1
2024-07-02,7,AB-,0,21,34,78,30,8,1,0,0,1
2024-07-02,7,O+,23,74,13,64,10,3,13,0,0,1
2024-07-02,7,O-,48,92,32,76,28,1,19,0,0,1
2024-07-03,7,A+,33,51,15,33,13,3,9,0,0,0
2024-07-03,7,A-,90,87,29,26,25,7,3,0,0,0
2024-07-03,7,B+,0,31,31,75,31,3,4,0,0,1
2024-07-03,7,B-,36,59,27,50,26,9,19,0,0,1
2024-07-03,7,AB+,38,33,34,29,34,9,1,0,0,0
2024-07-03,7,AB-,50,47,48,45,47,4,15,0,0,0
2024-07-03,7,O+,15,73,28,86,26,3,14,0,0,1
2024-07-03,7,O-,44,85,18,59,17,9,6,0,0,1
2024-07-04,7,A+,11,83,21,93,21,9,18,0,0,1
2024-07-04,7,A-,47,97,47,97,44,1,18,0,0,1
2024-07-04,7,B+,42,62,12,32,10,5,14,0,0,0
2024-07-04,7,B-,85,89,23,27,22,5,5,0,0,0
2024-07-04,7,AB+,0,22,19,78,18,7,7,0,0,1
2024-07-04,7,AB-,7,66,25,84,24,4,10,0,0,1
2024-07-04,7,O+,116,99,50,33,49,7,15,0,0,0
2024-07-04,7,O-,33,96,25,88,23,5,18,0,0,1
2024-07-05,7,A+,14,35,29,50,25,4,15,1,0,1
2024-07-05,7,A-,18,40,20,42,18,8,9,1,0,1
2024-07-05,7,B+,30,27,35,32,32,3,18,1,0,1
2024-07-05,7,B-,22,30,23,31,23,5,5,1,0,1
2024-07-05,7,AB+,53,60,34,41,31,5,6,1,0,0
2024-07-05,7,AB-,57,52,24,19,21,3,1,1,0,0
2024-07-05,7,O+,107,79,47,19,46,6,0,1,0,0
2024-07-05,7,O-,0,21,17,95,17,8,16,1,0,1
2024-07-06,7,A+,96,76,40,20,40,6,1,1,0,0
2024-07-06,7,A-,42,39,43,40,40,4,9,1,0,0
2024-07-06,7,B+,71,79,16,24,14,4,9,1,0,0
2024-07-06,7,B-,82,90,49,57,46,4,0,1,0,0
2024-07-06,7,AB+,70,94,29,53,25,7,14,1,0,0
2024-07-06,7,AB-,27,54,41,68,39,3,10,1,0,1
2024-07-06,7,O+,13,25,48,60,48,4,18,1,0,1
2024-07-06,7,O-,93,98,26,31,26,6,3,1,0,0
2024-07-07,7,A+,25,45,49,69,49,7,1,1,0,1
2024-07-07,7,A-,0,25,11,88,10,3,13,1,0,1
2024-07-07,7,B+,72,70,50,48,49,7,16,1,0,0
2024-07-07,7,B-,51,54,34,37,32,7,6,1,0,0
2024-07-07,7,AB+,35,55,47,67,45,7,4,1,0,1
2024-07-07,7,AB-,41,61,21,41,20,9,15,1,0,0
2024-07-07,7,O+,12,53,13,54,12,8,3,1,0,1
2024-07-07,7,O-,65,78,39,52,36,4,5,1,0,0
2024-07-08,7,A+,0,30,28,76,26,8,9,0,0,1
2024-07-08,7,A-,1,24,17,40,17,7,14,0,0,1
2024-07-08,7,B+,0,25,31,86,31,9,17,0,0,1
2024-07-08,7,B-,0,44,28,75,27,5,16,0,0,1
2024-07-08,7,AB+,90,87,49,46,46,8,10,0,0,0
2024-07-08,7,AB-,29,38,16,25,14,6,15,0,0,0
2024-07-08,7,O+,0,64,26,92,25,8,19,0,0,1
2024-07-08,7,O-,54,63,26,35,22,7,19,0,0,0
2024-07-09,7,A+,7,78,24,95,22,9,18,0,0,1
2024-07-09,7,A-,20,20,42,42,38,9,18,0,0,1
2024-07-09,7,B+,13,52,17,56,17,2,10,0,0,1
2024-07-09,7,B-,0,24,35,68,32,2,7,0,0,1
2024-07-09,7,AB+,3,24,12,33,11,4,18,0,0,1
2024-07-09,7,AB-,18,36,47,65,47,4,4,0,0,1
2024-07-09,7,O+,36,95,12,71,11,7,5,0,0,1
2024-07-09,7,O-,61,78,36,53,33,1,4,0,0,0
2024-07-10,7,A+,76,81,26,31,22,4,8,0,0,0
2024-07-10,7,A-,57,73,36,52,36,7,6,0,0,0
2024-07-10,7,B+,45,33,48,36,45,1,14,0,0,0
2024-07-10,7,B-,67,93,19,45,18,1,2,0,0,0
2024-07-10,7,AB+,13,54,30,71,30,6,9,0,0,1
2024-07-10,7,AB-,22,73,34,85,34,9,15,0,0,1
2024-07-10,7,O+,38,24,47,33,43,3,18,0,0,0
2024-07-10,7,O-,83,57,46,20,45,7,2,0,0,0
2024-07-11,7,A+,31,44,10,23,8,8,11,0,1,0
2024-07-11,7,A-,0,44,4,55,3,6,10,0,1,1
2024-07-11,7,B+,63,95,2,34,1,5,8,0,1,0
2024-07-11,7,B-,25,89,6,70,5,2,6,0,1,1
2024-07-11,7,AB+,44,82,8,46,6,4,12,0,1,1
2024-07-11,7,AB-,6,74,4,72,4,7,19,0,1,1
2024-07-11,7,O+,0,42,8,86,5,4,16,0,1,1
2024-07-11,7,O-,66,88,11,33,7,1,17,0,1,0
2024-07-12,7,A+,0,33,12,67,10,7,16,1,0,1
2024-07-12,7,A-,94,88,45,39,42,5,11,1,0,0
2024-07-12,7,B+,83,88,34,39,31,5,19,1,0,0
2024-07-12,7,B-,17,32,27,42,27,5,16,1,0,1
2024-07-12,7,AB+,39,40,48,49,47,2,4,1,0,1
2024-07-12,7,AB-,83,79,25,21,22,4,11,1,0,0
2024-07-12,7,O+,44,94,42,92,41,5,13,1,0,1
2024-07-12,7,O-,43,71,18,46,15,1,2,1,0,1
2024-07-13,7,A+,52,25,47,20,43,8,2,1,0,0
2024-07-13,7,A-,95,95,48,48,45,3,2,1,0,0
2024-07-13,7,B+,14,70,14,70,13,4,4,1,0,1
2024-07-13,7,B-,50,57,31,38,30,1,12,1,0,0
2024-07-13,7,AB+,38,45,50,57,49,8,12,1,0,1
2024-07-13,7,AB-,81,82,34,35,33,8,17,1,0,0
2024-07-13,7,O+,34,82,36,84,35,6,12,1,0,1
2024-07-13,7,O-,64,63,15,14,14,3,0,1,0,0
2024-07-14,7,A+,108,99,33,24,31,9,8,1,0,0
2024-07-14,7,A-,51,41,34,24,30,5,11,1,0,0
2024-07-14,7,B+,2,20,34,52,32,8,10,1,0,1
2024-07-14,7,B-,24,39,38,53,35,1,10,1,0,1
2024-07-14,7,AB+,85,86,23,24,23,3,14,1,0,0
2024-07-14,7,AB-,0,22,17,39,13,6,18,1,0,1
2024-07-14,7,O+,72,83,37,48,37,4,10,1,0,0
2024-07-14,7,O-,0,45,13,89,11,2,12,1,0,1
2024-07-15,7,A+,22,58,14,50,10,2,8,0,0,1
2024-07-15,7,A-,58,58,48,48,45,9,1,0,0,0
2024-07-15,7,B+,0,20,43,64,39,5,19,0,0,1
2024-07-15,7,B-,10,45,16,51,12,5,17,0,0,1
2024-07-15,7,AB+,3,44,35,76,33,6,15,0,0,1
2024-07-15,7,AB-,83,53,49,19,46,9,7,0,0,0
2024-07-15,7,O+,27,34,33,40,31,9,5,0,0,1
2024-07-15,7,O-,22,71,20,69,20,8,14,0,0,1
2024-07-16,7,A+,22,40,32,50,30,3,11,0,0,1
2024-07-16,7,A-,0,20,14,55,14,5,17,0,0,1
2024-07-16,7,B+,37,52,29,44,26,7,7,0,0,1
2024-07-16,7,B-,35,57,13,35,10,2,17,0,0,0
2024-07-16,7,AB+,34,71,44,81,43,7,17,0,0,1
2024-07-16,7,AB-,25,32,38,45,37,4,14,0,0,1
2024-07-16,7,O+,44,91,42,89,40,9,13,0,0,1
2024-07-16,7,O-,0,34,14,67,14,3,14,0,0,1
2024-07-17,7,A+,64,83,39,58,35,7,5,0,0,0
2024-07-17,7,A-,77,66,37,26,35,8,1,0,0,0
2024-07-17,7,B+,0,45,47,93,47,5,16,0,0,1
2024-07-17,7,B-,79,92,29,42,26,4,3,0,0,0
2024-07-17,7,AB+,5,49,31,75,27,9,10,0,0,1
2024-07-17,7,AB-,40,71,33,64,30,4,1,0,0,1
2024-07-17,7,O+,23,59,42,78,38,4,18,0,0,1
2024-07-17,7,O-,38,72,49,83,49,3,5,0,0,1
2024-07-18,7,A+,47,64,49,66,48,6,2,0,0,1
2024-07-18,7,A-,58,54,37,33,37,4,16,0,0,0
2024-07-18,7,B+,40,72,21,53,21,6,19,0,0,1
2024-07-18,7,B-,39,79,39,79,38,8,11,0,0,1
2024-07-18,7,AB+,87,72,44,29,42,5,9,0,0,0
2024-07-18,7,AB-,12,60,37,85,35,5,16,0,0,1
2024-07-18,7,O+,101,93,33,25,30,2,9,0,0,0
2024-07-18,7,O-,0,39,12,57,12,4,13,0,0,1
2024-07-19,7,A+,41,30,37,26,36,5,7,1,0,0
2024-07-19,7,A-,24,68,40,84,39,5,9,1,0,1
2024-07-19,7,B+,0,47,13,90,11,6,11,1,0,1
2024-07-19,7,B-,21,62,34,75,31,7,18,1,0,1
2024-07-19,7,AB+,28,79,20,71,19,6,1,1,0,1
2024-07-19,7,AB-,13,20,11,18,11,6,2,1,0,1
2024-07-19,7,O+,21,59,38,76,37,1,15,1,0,1
2024-07-19,7,O-,63,50,43,30,40,2,11,1,0,0
2024-07-20,7,A+,83,66,48,31,46,6,5,1,0,0
2024-07-20,7,A-,22,72,31,81,31,8,5,1,0,1
2024-07-20,7,B+,16,64,15,63,14,1,4,1,0,1
2024-07-20,7,B-,0,55,12,69,11,4,17,1,0,1
2024-07-20,7,AB+,45,55,51,61,47,1,4,1,0,1
2024-07-20,7,AB-,14,79,22,87,21,9,8,1,0,1
2024-07-20,7,O+,28,45,36,53,35,8,17,1,0,1
2024-07-20,7,O-,105,97,50,42,46,2,1,1,0,0
2024-07-21,7,A+,51,48,37,34,34,2,13,1,0,0
2024-07-21,7,A-,51,36,42,27,39,7,6,1,0,0
2024-07-21,7,B+,97,98,47,48,45,1,0,1,0,0
2024-07-21,7,B-,47,58,12,23,11,2,5,1,0,0
2024-07-21,7,AB+,34,69,42,77,42,6,5,1,0,1
2024-07-21,7,AB-,52,55,36,39,32,8,15,1,0,0
2024-07-21,7,O+,20,52,38,70,35,5,19,1,0,1
2024-07-21,7,O-,52,75,47,70,46,3,18,1,0,1
2024-07-22,7,A+,55,73,37,55,35,1,11,0,0,0
2024-07-22,7,A-,40,44,37,41,35,9,8,0,0,1
2024-07-22,7,B+,24,65,47,88,47,9,9,0,0,1
2024-07-22,7,B-,0,29,28,62,26,6,7,0,0,1
2024-07-22,7,AB+,13,41,29,57,29,3,15,0,0,1
2024-07-22,7,AB-,73,95,39,61,39,6,17,0,0,0
2024-07-22,7,O+,79,89,25,35,21,5,5,0,0,0
2024-07-22,7,O-,56,90,30,64,26,3,18,0,0,1
2024-07-23,7,A+,36,22,47,33,46,6,13,0,0,0
2024-07-23,7,A-,26,76,37,87,36,7,16,0,0,1
2024-07-23,7,B+,32,37,22,27,19,2,5,0,0,0
2024-07-23,7,B-,0,36,49,90,45,2,12,0,0,1
2024-07-23,7,AB+,67,91,17,41,13,9,7,0,0,0
2024-07-23,7,AB-,4,21,33,50,32,4,15,0,0,1
2024-07-23,7,O+,44,64,47,67,45,2,6,0,0,1
2024-07-23,7,O-,9,26,24,41,22,5,5,0,0,1
2024-07-24,7,A+,9,43,25,59,21,7,3,0,0,1
2024-07-24,7,A-,50,97,26,73,23,6,9,0,0,1
2024-07-24,7,B+,65,57,42,34,42,3,16,0,0,0
2024-07-24,7,B-,0,25,19,92,18,4,13,0,0,1
2024-07-24,7,AB+,63,72,34,43,34,1,17,0,0,0
2024-07-24,7,AB-,22,42,28,48,27,6,18,0,0,1
2024-07-24,7,O+,59,89,26,56,22,9,12,0,0,0
2024-07-24,7,O-,51,95,33,77,31,7,2,0,0,1
2024-07-25,7,A+,58,85,4,31,1,5,9,0,1,0
2024-07-25,7,A-,16,75,11,70,7,3,18,0,1,1
2024-07-25,7,B+,10,69,4,63,2,7,3,0,1,1
2024-07-25,7,B-,17,55,6,44,4,6,3,0,1,1
2024-07-25,7,AB+,6,57,8,59,7,7,15,0,1,1
2024-07-25,7,AB-,67,97,11,41,7,7,8,0,1,0
2024-07-25,7,O+,63,73,3,13,1,5,2,0,1,0
2024-07-25,7,O-,0,40,5,73,1,9,13,0,1,1
2024-07-26,7,A+,79,78,30,29,26,5,14,1,0,0
2024-07-26,7,A-,103,87,46,30,43,3,18,1,0,0
2024-07-26,7,B+,14,25,39,50,39,6,0,1,0,1
2024-07-26,7,B-,55,60,49,54,46,6,17,1,0,0
2024-07-26,7,AB+,19,77,28,86,27,5,7,1,0,1
2024-07-26,7,AB-,10,21,51,62,47,9,6,1,0,1
2024-07-26,7,O+,87,84,24,21,20,2,11,1,0,0
2024-07-26,7,O-,40,55,37,52,34,6,6,1,0,1
2024-07-27,7,A+,75,87,39,51,35,3,2,1,0,0
2024-07-27,7,A-,15,69,36,90,35,4,12,1,0,1
2024-07-27,7,B+,0,23,25,84,24,5,19,1,0,1
2024-07-27,7,B-,23,29,17,23,13,9,1,1,0,0
2024-07-27,7,AB+,0,22,43,93,40,8,17,1,0,1
2024-07-27,7,AB-,13,75,31,93,28,1,14,1,0,1
2024-07-27,7,O+,21,42,39,60,37,6,15,1,0,1
2024-07-27,7,O-,29,67,17,55,16,9,1,1,0,1
2024-07-28,7,A+,39,74,25,60,25,2,0,1,0,1
2024-07-28,7,A-,102,89,33,20,30,6,6,1,0,0
2024-07-28,7,B+,11,61,29,79,29,4,11,1,0,1
2024-07-28,7,B-,10,22,33,45,30,3,12,1,0,1
2024-07-28,7,AB+,20,71,14,65,10,3,11,1,0,1
2024-07-28,7,AB-,0,53,20,85,18,9,10,1,0,1
2024-07-28,7,O+,69,98,32,61,32,3,9,1,0,0
2024-07-28,7,O-,68,66,31,29,29,5,2,1,0,0
2024-07-29,7,A+,26,66,43,83,43,7,4,0,0,1
2024-07-29,7,A-,34,83,21,70,18,3,18,0,0,1
2024-07-29,7,B+,59,62,45,48,43,9,4,0,0,0
2024-07-29,7,B-,24,20,49,45,45,3,1,0,0,1
2024-07-29,7,AB+,0,31,33,76,31,4,2,0,0,1
2024-07-29,7,AB-,83,75,47,39,44,6,19,0,0,0
2024-07-29,7,O+,0,53,18,79,18,5,16,0,0,1
2024-07-29,7,O-,42,25,51,34,48,9,16,0,0,0
2024-07-30,7,A+,3,32,34,63,34,9,15,0,0,1
2024-07-30,7,A-,3,58,26,81,25,9,15,0,0,1
2024-07-30,7,B+,74,92,49,67,46,8,8,0,0,0
2024-07-30,7,B-,76,96,17,37,14,7,11,0,0,0
2024-07-30,7,AB+,46,49,33,36,33,3,15,0,0,0
2024-07-30,7,AB-,58,76,51,69,49,7,9,0,0,1
2024-07-30,7,O+,20,25,38,43,38,6,12,0,0,1
2024-07-30,7,O-,42,42,50,50,47,9,3,0,0,1
2024-07-31,7,A+,88,60,45,17,43,7,2,0,0,0
2024-07-31,7,A-,0,33,21,94,20,4,15,0,0,1
2024-07-31,7,B+,101,97,42,38,38,4,14,0,0,0
2024-07-31,7,B-,52,78,35,61,31,8,0,0,0,1
2024-07-31,7,AB+,0,62,11,91,10,9,17,0,0,1
2024-07-31,7,AB-,39,42,39,42,39,1,18,0,0,1
2024-07-31,7,O+,94,85,50,41,47,5,11,0,0,0
2024-07-31,7,O-,63,42,42,21,38,8,5,0,0,0
2024-08-01,8,A+,54,70,47,63,45,2,6,0,0,1
2024-08-01,8,A-,56,50,47,41,44,7,3,0,0,0
2024-08-01,8,B+,66,56,38,28,34,2,14,0,0,0
2024-08-01,8,B-,49,59,35,45,33,6,7,0,0,0
2024-08-01,8,AB+,54,43,39,28,39,9,5,0,0,0
2024-08-01,8,AB-,22,33,38,49,38,4,9,0,0,1
2024-08-01,8,O+,57,93,37,73,35,4,12,0,0,1
2024-08-01,8,O-,7,76,20,89,18,7,18,0,0,1
2024-08-02,8,A+,66,96,39,69,35,5,12,1,0,1
2024-08-02,8,A-,42,67,40,65,40,9,1,1,0,1
2024-08-02,8,B+,9,25,52,68,48,5,10,1,0,1
2024-08-02,8,B-,39,44,20,25,19,6,8,1,0,0
2024-08-02,8,AB+,0,22,16,64,13,9,8,1,0,1
2024-08-02,8,AB-,75,48,42,15,41,7,0,1,0,0
2024-08-02,8,O+,19,63,37,81,37,9,17,1,0,1
2024-08-02,8,O-,61,54,41,34,38,8,2,1,0,0
2024-08-03,8,A+,7,36,31,60,29,1,10,1,0,1
2024-08-03,8,A-,77,87,27,37,23,4,3,1,0,0
2024-08-03,8,B+,33,56,36,59,33,6,16,1,0,1
2024-08-03,8,B-,15,24,21,30,18,6,10,1,0,1
2024-08-03,8,AB+,34,20,52,38,48,2,5,1,0,1
2024-08-03,8,AB-,89,54,51,16,48,9,6,1,0,0
